coreproject,pmid,title,authors,publication_date,citation_count,relative_citation_ratio,reason
U01CA069912,10475620,Treatment of unfavorable myelodysplastic syndrome with all-trans-retinoic acid and subcutaneous Ara C.,L Letendre;P Noel;W L White;A Tefferi;M R Litzow;C Y Li;G Schroeder,1999-09-01,5.0,0.145,Published before 2000
Z01BC010015,10477544,Interference with the signaling capacity of CC chemokine receptor 5 can compromise its role as an HIV-1 entry coreceptor in primary T lymphocytes.,J M Wang;J J Oppenheim,1999-09-06,19.0,0.288,Published before 2000
Z01BC010300,10477705,Functional association of FcepsilonRIgamma with arginine(632) of paired immunoglobulin-like receptor (PIR)-A3 in murine macrophages.,L S Taylor;D W McVicar,1999-09-01,27.0,0.431,Published before 2000
Z01SC010074,10478836,Interaction of radicicol with members of the heat shock protein 90 family of molecular chaperones.,T W Schulte;S Akinaga;T Murakata;T Agatsuma;S Sugimoto;H Nakano;Y S Lee;B B Simen;Y Argon;S Felts;D O Toft;L M Neckers;S V Sharma,1999-09-01,139.0,2.588,Published before 2000
P50CA058223,10482488,Physical activity at age 12 and adult breast cancer risk (United States).,P M Marcus;B Newman;P G Moorman;R C Millikan;D D Baird;B Qaqish;B Sternfeld,1999-08-01,46.0,1.259,Published before 2000
Z01BC010304,10488157,Requirement of the Src homology 2 domain protein Shb for T cell receptor-dependent activation of the interleukin-2 gene nuclear factor for activation of T cells element in Jurkat T cells.,C K Lindholm;E Gylfe;W Zhang;L E Samelson;M Welsh,1999-09-24,35.0,0.479,Published before 2000
Z01CP010125,10489993,Drinking water source and chlorination byproducts in Iowa. III. Risk of brain cancer.,K P Cantor;C F Lynch;M E Hildesheim;M Dosemeci;J Lubin;M Alavanja;G Craun,1999-09-15,36.0,1.066,Published before 2000
Z01BC010304,10490604,The oncogenic 70Z Cbl mutation blocks the phosphotyrosine binding domain-dependent negative regulation of ZAP-70 by c-Cbl in Jurkat T cells.,J E van Leeuwen;P K Paik;L E Samelson,1999-10-01,23.0,0.334,Published before 2000
P50CA058223,10490643,"Growth retardation, DNA repair defects, and lack of spermatogenesis in BRCA1-deficient mice.",V L Cressman;D C Backlund;A V Avrutskaya;S A Leadon;V Godfrey;B H Koller,1999-10-01,86.0,1.287,Published before 2000
Z01SC009172,10490955,Beta 1 integrin- and proteoglycan-mediated stimulation of T lymphoma cell adhesion and mitogen-activated protein kinase signaling by thrombospondin-1 and thrombospondin-1 peptides.,K E Wilson;Z Li;M Kara;K L Gardner;D D Roberts,1999-10-01,53.0,0.954,Published before 2000
Z01CP010121,10493251,The impact of misclassification in case-control studies of gene-environment interactions.,N Rothman;M Garcia-Closas;W T Stewart;J Lubin,1999-01-01,11.0,0.267,Published before 2000
P50CA062924,10493502,"Inactivation of CACNA1G, a T-type calcium channel gene, by aberrant methylation of its 5' CpG island in human tumors.",M Toyota;C Ho;M Ohe-Toyota;S B Baylin;J P Issa,1999-09-15,132.0,2.583,Published before 2000
Z01BC005599,10493872,Preferential binding of tumor suppressor p53 to positively or negatively supercoiled DNA involves the C-terminal domain.,S J Mazur;K Sakaguchi;E Appella;X W Wang;C C Harris;V A Bohr,1999-09-17,33.0,0.538,Published before 2000
Z01BC010027,10497225,Transcriptional state of the mouse mammary tumor virus promoter can affect topological domain size in vivo.,P R Kramer;G Fragoso;W Pennie;H Htun;G L Hager;R R Sinden,1999-10-01,41.0,0.562,Published before 2000
Z01SC000550,10498590,Risk of lymphoproliferative disorders after bone marrow transplantation: a multi-institutional study.,R E Curtis;L B Travis;P A Rowlings;G Socié;D W Kingma;P M Banks;E S Jaffe;G E Sale;M M Horowitz;R P Witherspoon;D A Shriner;D J Weisdorf;H J Kolb;K M Sullivan;K A Sobocinski;R P Gale;R N Hoover;J F Fraumeni;H J Deeg,1999-10-01,489.0,11.491,Published before 2000
Z01BC008756,10498887,Rhabdomyosarcoma--working out the pathways.,G Merlino;L J Helman,1999-09-20,210.0,3.655,Published before 2000
Z01SC006538,10499600,A pharmacokinetically guided Phase II study of carboxyamido-triazole in androgen-independent prostate cancer.,K S Bauer;W D Figg;J M Hamilton;E C Jones;A Premkumar;S M Steinberg;V Dyer;W M Linehan;J M Pluda;E Reed,1999-09-01,54.0,1.179,Published before 2000
Z01SC006538,10499606,A Phase II study of high-dose tamoxifen in patients with hormone-refractory prostate cancer.,R C Bergan;E Reed;C E Myers;D Headlee;O Brawley;H K Cho;W D Figg;A Tompkins;W M Linehan;D Kohler;S M Steinberg;M V Blagosklonny,1999-09-01,85.0,1.88,Published before 2000
P50CA062924,10499618,Molecular detection of neoplastic cells in lymph nodes of metastatic colorectal cancer patients predicts recurrence.,M Sanchez-Cespedes;M Esteller;K Hibi;F O Cope;W H Westra;S Piantadosi;J G Herman;J Jen;D Sidransky,1999-09-01,72.0,1.585,Published before 2000
U01CA062461,10499625,Quantitative analysis of transforming growth factor beta 1 and 2 in ovarian carcinoma.,M E Gordinier;H Z Zhang;R Patenia;L B Levy;E N Atkinson;M A Nash;R L Katz;C D Platsoucas;R S Freedman,1999-09-01,30.0,0.575,Published before 2000
U01CA062505,10499638,RB status as a determinant of response to UCN-01 in non-small cell lung carcinoma.,P C Mack;D R Gandara;C Bowen;M J Edelman;T Paglieroni;J B Schnier;E P Gelmann;P H Gumerlock,1999-09-01,45.0,0.827,Published before 2000
Z01SC009172,10500044,Inhibition of angiogenesis by thrombospondin-1 is mediated by 2 independent regions within the type 1 repeats.,M L Iruela-Arispe;M Lombardo;H C Krutzsch;J Lawler;D D Roberts,1999-09-28,260.0,5.247,Published before 2000
P50CA062924,10502315,Genomic alterations in distal bile duct carcinoma by comparative genomic hybridization and karyotype analysis.,A M Rijken;J Hu;E J Perlman;L A Morsberger;P Long;S E Kern;R H Hruban;C J Yeo;C A Griffin,1999-11-01,37.0,0.846,Published before 2000
Z01BC005562,10503904,Role of gene knockout mice in understanding the mechanisms of chemical toxicity and carcinogenesis.,F J Gonzalez;S Kimura,1999-09-01,28.0,0.669,Published before 2000
Z01BC005268,10511543,"Saccharomyces cerevisiae checkpoint genes MEC1, RAD17 and RAD24 are required for normal meiotic recombination partner choice.",J M Grushcow;T M Holzen;K J Park;T Weinert;M Lichten;D K Bishop,1999-10-01,119.0,1.741,Published before 2000
P50CA092629,10515447,Improved artificial death switches based on caspases and FADD.,L Fan;K W Freeman;T Khan;E Pham;D M Spencer,1999-09-20,100.0,1.567,Published before 2000
Z01CP010124,10515799,"Seroreactivity to human papillomavirus types 16, 18, 31, and 45 virus-like particles in a case-control study of cervical squamous intraepithelial lesions.",L Wideroff;M Schiffman;P Haderer;A Armstrong;C E Greer;M M Manos;R D Burk;D R Scott;M E Sherman;J T Schiller;R N Hoover;R E Tarone;R Kirnbauer,1999-11-01,47.0,1.276,Published before 2000
Z01SC006737,10515891,Involvement of interleukin-10 (IL-10) and viral IL-6 in the spontaneous growth of Kaposi's sarcoma herpesvirus-associated infected primary effusion lymphoma cells.,K D Jones;Y Aoki;Y Chang;P S Moore;R Yarchoan;G Tosato,1999-10-15,215.0,4.145,Published before 2000
P50CA058223,10518542,BRCA1-associated growth arrest is RB-dependent.,O N Aprelikova;B S Fang;E G Meissner;S Cotter;M Campbell;A Kuthiala;M Bessho;R A Jensen;E T Liu,1999-10-12,134.0,2.113,Published before 2000
Z01BC005785,10519393,Loss of responsiveness to transforming growth factor beta induces malignant transformation of nontumorigenic rat prostate epithelial cells.,B Tang;K de Castro;H E Barnes;W T Parks;L Stewart;E P Böttinger;D Danielpour;L M Wakefield,1999-10-01,70.0,1.246,Published before 2000
Z01CP010127,10521793,Nutrient intake and gastric cancer in Mexico.,L López-Carrillo;M López-Cervantes;M H Ward;J Bravo-Alvarado;A Ramírez-Espitia,1999-11-26,77.0,2.123,Published before 2000
U24CA076518,10527180,Factors correlated with progression-free survival after high-dose chemotherapy and hematopoietic stem cell transplantation for metastatic breast cancer.,P A Rowlings;S F Williams;K H Antman;K K Fields;J W Fay;E Reed;C J Pelz;J P Klein;K A Sobocinski;M J Kennedy;C O Freytes;P L McCarthy;R H Herzig;E A Stadtmauer;H M Lazarus;A L Pecora;J D Bitran;S N Wolff;R P Gale;J O Armitage;W P Vaughan;G Spitzer;M M Horowitz,1999-10-13,59.0,1.297,Published before 2000
Z01BC005708,10527910,"Metabolism of chloroform by cytochrome P450 2E1 is required for induction of toxicity in the liver, kidney, and nose of male mice.",A A Constan;C S Sprankle;J M Peters;G L Kedderis;J I Everitt;B A Wong;F L Gonzalez;B E Butterworth,1999-10-15,82.0,2.639,Published before 2000
Z01BC010013,10528196,Cloning and characterization of a novel activating Ly49 closely related to Ly49A.,A P Makrigiannis;P Gosselin;L H Mason;L S Taylor;D W McVicar;J R Ortaldo;S K Anderson,1999-11-01,29.0,0.417,Published before 2000
Z01BC010300,10528196,Cloning and characterization of a novel activating Ly49 closely related to Ly49A.,A P Makrigiannis;P Gosselin;L H Mason;L S Taylor;D W McVicar;J R Ortaldo;S K Anderson,1999-11-01,29.0,0.417,Published before 2000
Z01BC010015,10535604,Chemokines as molecular targets for therapeutic intervention.,O M Howard;J J Oppenheim;J M Wang,1999-09-01,42.0,0.879,Published before 2000
P50CA092629,10537131,Molecular mechanisms of androgen-independent growth of human prostate cancer LNCaP-AI cells.,S Lu;S Y Tsai;M J Tsai,1999-11-01,76.0,1.429,Published before 2000
Z01SC007263,10542134,cbl-b inhibits EGF-receptor-induced apoptosis by enhancing ubiquitination and degradation of activated receptors.,S A Ettenberg;Y R Rubinstein;P Banerjee;M M Nau;M M Keane;S Lipkowitz,1999-08-01,46.0,0.745,Published before 2000
Z01BC005708,10542237,Peroxisome proliferator-activated receptor alpha negatively regulates the vascular inflammatory gene response by negative cross-talk with transcription factors NF-kappaB and AP-1.,P Delerive;K De Bosscher;S Besnard;W Vanden Berghe;J M Peters;F J Gonzalez;J C Fruchart;A Tedgui;G Haegeman;B Staels,1999-11-05,927.0,19.69,Published before 2000
Z01BC005562,10542439,Inhibitory monoclonal antibodies to human cytochrome P450 enzymes: a new avenue for drug discovery.,H V Gelboin;K W Krausz;F J Gonzalez;T J Yang,1999-11-01,28.0,0.838,Published before 2000
Z01SC006737,10546852,HIV-specific immunity following immunization with HIV synthetic envelope peptides in asymptomatic HIV-infected patients.,L A Pinto;J A Berzofsky;K R Fowke;R F Little;F Merced-Galindez;R Humphrey;J Ahlers;N Dunlop;R B Cohen;S M Steinberg;P Nara;G M Shearer;R Yarchoan,1999-10-22,40.0,0.834,Published before 2000
P50CA070907,10547381,Clones and subclones in the lung cancer field.,W N Hittelman,1999-11-03,17.0,0.28,Published before 2000
P50CA070907,10547393,Multiple clonal abnormalities in the bronchial epithelium of patients with lung cancer.,I W Park;I I Wistuba;A Maitra;S Milchgrub;A K Virmani;J D Minna;A F Gazdar,1999-11-03,120.0,2.304,Published before 2000
Z01BC009404,10549621,"Intracellular protein traffic in lymphocytes: ""how do I get THERE from HERE""?",P A Roche,1999-10-01,15.0,0.202,Published before 2000
P50CA070907,10550840,p53 tumor suppressor gene therapy for cancer.,J A Roth;S G Swisher;R E Meyn,1999-10-01,64.0,1.204,Published before 2000
Z01BC010013,10553049,Structure/function relationship of activating Ly-49D and inhibitory Ly-49G2 NK receptors.,J R Ortaldo;R Winkler-Pickett;J Willette-Brown;R L Wange;S K Anderson;G J Palumbo;L H Mason;D W McVicar,1999-11-15,26.0,0.44,Published before 2000
Z01BC010300,10553049,Structure/function relationship of activating Ly-49D and inhibitory Ly-49G2 NK receptors.,J R Ortaldo;R Winkler-Pickett;J Willette-Brown;R L Wange;S K Anderson;G J Palumbo;L H Mason;D W McVicar,1999-11-15,26.0,0.44,Published before 2000
Z01BC009404,10553069,Phosphorylation of the invariant chain by protein kinase C regulates MHC class II trafficking to antigen-processing compartments.,H A Anderson;D T Bergstralh;T Kawamura;A Blauvelt;P A Roche,1999-11-15,45.0,0.685,Published before 2000
P50CA062924,10554013,Aberrant methylation in gastric cancer associated with the CpG island methylator phenotype.,M Toyota;N Ahuja;H Suzuki;F Itoh;M Ohe-Toyota;K Imai;S B Baylin;J P Issa,1999-11-01,460.0,8.744,Published before 2000
P50CA062924,10555149,PPARdelta is an APC-regulated target of nonsteroidal anti-inflammatory drugs.,T C He;T A Chan;B Vogelstein;K W Kinzler,1999-10-29,979.0,18.987,Published before 2000
Z01BC005562,10559356,In vivo regulation of hepatitis B virus replication by peroxisome proliferators.,L G Guidotti;C M Eggers;A K Raney;S Y Chi;J M Peters;F J Gonzalez;A McLachlan,1999-12-01,45.0,0.772,Published before 2000
Z01SC000550,10561312,CNS involvement in primary mediastinal large B-cell lymphoma.,P C Bishop;W H Wilson;D Pearson;J Janik;E S Jaffe;P C Elwood,1999-08-01,86.0,1.757,Published before 2000
U10CA031946,10561359,Parallel phase I studies of daunorubicin given with cytarabine and etoposide with or without the multidrug resistance modulator PSC-833 in previously untreated patients 60 years of age or older with acute myeloid leukemia: results of cancer and leukemia group B study 9420.,E J Lee;S L George;M Caligiuri;T P Szatrowski;B L Powell;S Lemke;R K Dodge;R Smith;M Baer;C A Schiffer,1999-09-01,75.0,1.697,Published before 2000
U01CA062491,10561372,Phase I trial of intravenous thymidine and carboplatin in patients with advanced cancer.,H I Robins;K Tutsch;D M Katschinski;E Jacobson;M Mehta;M Olsen;J D Cohen;C L Tiggelaar;R Z Arzoomanian;D Alberti;C Feierabend;G Wilding,1999-09-01,5.0,0.103,Published before 2000
Z01BC010304,10562325,Association of the adaptor molecule LAT with CD4 and CD8 coreceptors identifies a new coreceptor function in T cell receptor signal transduction.,R Bosselut;W Zhang;J M Ashe;J L Kopacz;L E Samelson;A Singer,1999-11-15,94.0,1.313,Published before 2000
P50CA062924,10562579,Rectal epithelial apoptosis in familial adenomatous polyposis patients treated with sulindac.,J J Keller;G J Offerhaus;M Polak;S N Goodman;M L Zahurak;L M Hylind;S R Hamilton;F M Giardiello,1999-12-01,59.0,1.174,Published before 2000
Z01BC005708,10563837,Role of cytochrome P450 2E1 in the metabolism of acrylamide and acrylonitrile in mice.,S C Sumner;T R Fennell;T A Moore;B Chanas;F Gonzalez;B I Ghanayem,1999-11-01,258.0,7.89,Published before 2000
P50CA092629,10565749,Race is not an independent predictor of positive surgical margins after radical prostatectomy.,M N Witte;M W Kattan;J Albani;D S Sharp;J A Eastham;R A Morton,1999-11-01,16.0,0.49,Published before 2000
Z01BC010304,10567557,LAT is required for tyrosine phosphorylation of phospholipase cgamma2 and platelet activation by the collagen receptor GPVI.,J M Pasquet;B Gross;L Quek;N Asazuma;W Zhang;C L Sommers;E Schweighoffer;V Tybulewicz;B Judd;J R Lee;G Koretzky;P E Love;L E Samelson;S P Watson,1999-12-01,153.0,2.673,Published before 2000
Z01BC005562,10570060,"Bone marrow stromal cell cytochrome P4501B1 is required for pre-B cell apoptosis induced by 7,12-dimethylbenz[a]anthracene.",S M Heidel;K Holston;J T Buters;F J Gonzalez;C R Jefcoate;C J Czupyrynski,1999-12-01,44.0,1.065,Published before 2000
U10CA031946,10570422,Edatrexate (10-ethyl-deaza-aminopterin) (NSC #626715) with or without leucovorin rescue for malignant mesothelioma. Sequential phase II trials by the cancer and leukemia group B.,H L Kindler;C P Belani;J E Herndon;N J Vogelzang;Y Suzuki;M R Green,1999-11-15,52.0,1.545,Published before 2000
P50CA070907,10571509,Telomerase RNA expression during progression of gastric cancer.,A Rathi;K Hur;A F Gazdar;J S Bae;J J Jang;D Y Kim,1999-11-01,16.0,0.292,Published before 2000
P50CA070907,10574677,DNA mismatch binding in human lung tumor cell lines.,S Zienolddiny;D Ryberg;A F Gazdar;A Haugen,1999-10-01,6.0,0.123,Published before 2000
Z01BC005450,10579929,Methods issue on nuclear structure and chromatin.,G Hager,1999-11-01,12.0,0.192,Published before 2000
Z01BC010027,10579933,Using inducible vectors to study intracellular trafficking of GFP-tagged steroid/nuclear receptors in living cells.,D Walker;H Htun;G L Hager,1999-11-01,77.0,1.276,Published before 2000
Z01BC005599,10580105,"Napsin A, a member of the aspartic protease family, is abundantly expressed in normal lung and kidney tissue and is expressed in lung adenocarcinomas.",Y Chuman;A Bergman;T Ueno;S Saito;K Sakaguchi;A A Alaiya;B Franzén;T Bergman;D Arnott;G Auer;E Appella;H Jörnvall;S Linder,1999-11-26,93.0,1.982,Published before 2000
P50CA062924,10581018,Analysis of human transcriptomes.,V E Velculescu;S L Madden;L Zhang;A E Lash;J Yu;C Rago;A Lal;C J Wang;G A Beaudry;K M Ciriello;B P Cook;M R Dufault;A T Ferguson;Y Gao;T C He;H Hermeking;S K Hiraldo;P M Hwang;M A Lopez;H F Luderer;B Mathews;J M Petroziello;K Polyak;L Zawel;K W Kinzler,1999-12-01,620.0,10.917,Published before 2000
Z01BC005599,10581258,Phosphorylation of human p53 by p38 kinase coordinates N-terminal phosphorylation and apoptosis in response to UV radiation.,D V Bulavin;S Saito;M C Hollander;K Sakaguchi;C W Anderson;E Appella;A J Fornace,1999-12-01,590.0,10.794,Published before 2000
Z01BC009404,10588641,Phosphorylation of SNAP-23 by the novel kinase SNAK regulates t-SNARE complex assembly.,J P Cabaniols;V Ravichandran;P A Roche,1999-12-01,25.0,0.408,Published before 2000
P50CA062924,10588737,Identification and classification of p53-regulated genes.,J Yu;L Zhang;P M Hwang;C Rago;K W Kinzler;B Vogelstein,1999-12-07,405.0,7.033,Published before 2000
Z01CP005803,10589761,Allelic loss in esophageal squamous cell carcinoma patients with and without family history of upper gastrointestinal tract cancer.,N Hu;M J Roth;M R Emmert-Buck;Z Z Tang;M Polymeropolous;Q H Wang;A M Goldstein;X Y Han;S M Dawsey;T Ding;C Giffen;P R Taylor,1999-11-01,60.0,1.294,Published before 2000
Z01BC005708,10591540,Genetic polymorphism of CYP2D6 in the Japanese population.,M Chida;T Yokoi;Y Kosaka;K Chiba;H Nakamura;T Ishizaki;J Yokota;M Kinoshita;K Sato;M Inaba;Y Aoki;F J Gonzalez;T Kamataki,1999-10-01,31.0,0.872,Published before 2000
Z01SC006538,10592501,A phase II trial of gallium nitrate in patients with androgen-metastatic prostate cancer.,A M Senderowicz;R Reid;D Headlee;T Abornathy;J Horti;R M Lush;E Reed;W D Figg;E A Sausville,1999-01-01,11.0,0.299,Published before 2000
Z01BC010027,10593254,Intracellular localization and trafficking of steroid receptors.,C T Baumann;C S Lim;G L Hager,1999-01-01,36.0,0.636,Published before 2000
P50CA058223,10593938,Poor binding of a HER-2/neu epitope (GP2) to HLA-A2.1 is due to a lack of interactions with the center of the peptide.,J J Kuhns;M A Batalia;S Yan;E J Collins,1999-12-17,63.0,1.136,Published before 2000
P50CA070907,10595998,Molecular pathogenesis of lung cancer.,K M Fong;Y Sekido;J D Minna,1999-12-01,95.0,1.957,Published before 2000
Z01SC010074,10597248,Regulation of BRCA1 by protein degradation.,M V Blagosklonny;W G An;G Melillo;P Nguyen;J B Trepel;L M Neckers,1999-11-11,59.0,0.961,Published before 2000
Z01BC005708,10600824,CYP2E1 is not involved in early alcohol-induced liver injury.,H Kono;B U Bradford;M Yin;K K Sulik;D R Koop;J M Peters;F J Gonzalez;T McDonald;A Dikalova;M B Kadiiska;R P Mason;R G Thurman,1999-12-01,130.0,3.24,Published before 2000
Z01BC004517,10604143,Hypoglycinaemia and psychomotor delay in a child with xeroderma pigmentosum.,E J Quackenbush;K H Kraemer;W A Gahl;V Schirch;D A Whiteman;K Levine;H L Levy,1999-12-01,8.0,0.191,Published before 2000
U10CA031946,10604268,"A phase II study of docetaxel (Taxotere), estramustine, and low-dose hydrocortisone in men with hormone-refractory prostate cancer: preliminary results of cancer and leukemia group B Trial 9780.",D Savarese;M E Taplin;S Halabi;V Hars;W Kreis;N Vogelzang,1999-10-01,52.0,1.36,Published before 2000
P50CA092629,10604719,Early castration reduces prostatic carcinogenesis in transgenic mice.,M H Eng;L G Charles;B D Ross;C E Chrisp;K J Pienta;N M Greenberg;C X Hsu;M G Sanda,1999-12-01,53.0,1.158,Published before 2000
U01CA062491,10606355,Whole body hyperthermia induction of soluble tumor necrosis factor receptors: implications for rheumatoid diseases.,H I Robins;E Grosen;D M Katschinski;W Longo;C L Tiggelaar;M Kutz;J Winawer;F Graziano,1999-12-01,3.0,0.095,Published before 2000
P50CA092629,10611340,Elimination of residual metastatic prostate cancer after surgery and adjunctive cytotoxic T lymphocyte-associated antigen 4 (CTLA-4) blockade immunotherapy.,E D Kwon;B A Foster;A A Hurwitz;C Madias;J P Allison;N M Greenberg;M B Burg,1999-12-21,179.0,2.946,Published before 2000
Z01SC000550,10616208,MIP-1alpha expression in tissues from patients with hemophagocytic syndrome.,J Teruya-Feldstein;J Setsuda;X Yao;D W Kingma;S Straus;G Tosato;E S Jaffe,1999-12-01,34.0,0.778,Published before 2000
P50CA070907,10618635,Presence of simian virus 40 sequences in malignant mesotheliomas and mesothelial cell proliferations.,N Shivapurkar;T Wiethege;I I Wistuba;E Salomon;S Milchgrub;K M Muller;A Churg;H Pass;A F Gazdar,1999-12-01,61.0,1.383,Published before 2000
P50CA058223,10619354,Single nucleotide polymorphisms (SNPs) in the estrogen receptor gene and breast cancer susceptibility.,E L Schubert;M K Lee;B Newman;M C King,1999-11-01,39.0,0.904,Published before 2000
P50CA062924,10627132,Novel germline p16(INK4) allele (Asp145Cys) in a family with multiple pancreatic carcinomas. Mutations in brief no. 148. Online.,C A Moskaluk;H Hruban;A Lietman;T Smyrk;L Fusaro;R Fusaro;J Lynch;C J Yeo;C E Jackson;H T Lynch;S E Kern,1998-01-01,34.0,0.62,Published before 2000
U10CA031946,10632323,Phase I clinical study of fish oil fatty acid capsules for patients with cancer cachexia: cancer and leukemia group B study 9473.,C P Burns;S Halabi;G H Clamon;V Hars;B A Wagner;R J Hohl;E Lester;J J Kirshner;V Vinciguerra;E Paskett,1999-12-01,73.0,1.993,Published before 2000
P50CA070907,10632362,Factors limiting adenovirus-mediated gene transfer into human lung and pancreatic cancer cell lines.,A S Pearson;P E Koch;N Atkinson;M Xiong;R W Finberg;J A Roth;B Fang,1999-12-01,82.0,1.664,Published before 2000
Z01SC007263,10635327,Ubiquitin ligase activity and tyrosine phosphorylation underlie suppression of growth factor signaling by c-Cbl/Sli-1.,G Levkowitz;H Waterman;S A Ettenberg;M Katz;A Y Tsygankov;I Alroy;S Lavi;K Iwai;Y Reiss;A Ciechanover;S Lipkowitz;Y Yarden,1999-12-01,832.0,13.224,Published before 2000
P50CA062924,10654919,Aflatoxin and liver cancer.,P E Jackson;J D Groopman,1999-12-01,58.0,1.604,Published before 2000
Z01SC010074,10667221,"Melanoma cell lines contain a proteasome-sensitive, nuclear cytoskeleton-associated pool of beta-catenin.",P Bonvini;S G Hwang;M el-Gamil;P Robbins;L Neckers;J Trepel,1999-01-01,2.0,0.049,Published before 2000
Z01SC006538,10687598,Taxanes in hormone-refractory prostate cancer.,M H Kang;W D Figg;W Dahut,1999-01-01,10.0,0.228,Published before 2000
Z01SC006538,10758577,"Review of Three New Agents That Target Angiogenesis, Matrix Metalloproteinases, and Cyclin-Dependent Kinases.",RM Lush;MA Rudek;WD Figg,1999-10-01,5.0,0.113,Published before 2000
Z01SC010074,10759403,Geldanamycin as a potential anti-cancer agent: its molecular target and biochemical activity.,L Neckers;T W Schulte;E Mimnaugh,1999-01-01,264.0,5.014,Published before 2000
Z01BC004496,10804520,Analysis of HMG-14/-17-containing chromatin.,Y V Postnikov;M Bustin,1999-01-01,5.0,0.077,Published before 2000
Z01CP010121,10854484,Cohort studies for characterizing measured genes.,B Langholz;N Rothman;S Wacholder;D C Thomas,1999-01-01,20.0,0.407,Published before 2000
Z01CP005803,10854486,Detection of interaction involving identified genes: available study designs.,A M Goldstein;N Andrieu,1999-01-01,18.0,0.423,Published before 2000
P50CA070907,10870595,Pathogenesis of non-AIDS-defining cancers: a review.,I I Wistuba;C Behrens;A F Gazdar,1999-07-01,19.0,0.463,Published before 2000
Z01SC009172,10933059,Treatment of experimental brain tumors with trombospondin-1 derived peptides: an in vivo imaging study.,A Bogdanov;E Marecos;H C Cheng;L Chandrasekaran;H C Krutzsch;D D Roberts;R Weissleder,1999-11-01,31.0,0.673,Published before 2000
Z01BC010304,11232294,Studies on the adapter molecule LAT.,L E Samelson;S C Bunnell;R P Trible;T Yamazaki;W Zhang,1999-01-01,8.0,0.109,Published before 2000
Z01CP010122,11529156,Data needs for occupational epidemiologic studies.,P Stewart;M Stenzel,1999-08-01,2.0,0.078,Published before 2000
R21CA088364,20011619,Dielectrophoretic Separation of Cancer Cells from Blood.,Peter R C Gascoyne;Xiao-Bo Wang;Ying Huang;Frederick F Becker,1997-01-01,12.0,0.338,Published before 2000
R21CA132815,22962540,DNA Supercoiling and Repair in Peripheral Lymphocytes as a Measure of Acute Radiation Response After Radiotherapy.,Michael Rosemann;Brigitte Schulze;Helmut Abel,1994-01-01,97.0,2.519,Published before 2000
ZIABC011090,26680468,"Erratum for Pastrana et al., BK Polyomavirus Genotypes Represent Distinct Serotypes with Distinct Entry Tropism.",Diana V Pastrana;Upasana Ray;Thomas G Magaldi;Rachel M Schowalter;Nicolas Çuburu;Christopher B Buck,2015-12-17,92.0,2.552,"Title starts with ""Erratum"""
ZIABC010453,27566373,Erratum to: Association of a CYP17 Polymorphism With Overall Survival in Caucasian Patients With Androgen-independent Prostate Cancer.,Tristan M Sissung;David J Venzon;William D Figg,2016-07-14,32.0,0.873,"Title starts with ""Erratum"""
ZIABC010283,27680696,Erratum: Replication fork stability confers chemoresistance in BRCA-deficient cells.,Arnab Ray Chaudhuri;Elsa Callen;Xia Ding;Ewa Gogola;Alexandra A Duarte;Ji-Eun Lee;Nancy Wong;Vanessa Lafarga;Jennifer A Calvo;Nicholas J Panzarino;Sam John;Amanda Day;Anna Vidal Crespo;Binghui Shen;Linda M Starnes;Julian R de Ruiter;Jeremy A Daniel;Panagiotis A Konstantinopoulos;David Cortez;Sharon B Cantor;Oscar Fernandez-Capetillo;Kai Ge;Jos Jonkers;Sven Rottenberg;Shyam K Sharan;André Nussenzweig,2016-09-28,16.0,0.746,"Title starts with ""Erratum"""
ZIABC010959,27680696,Erratum: Replication fork stability confers chemoresistance in BRCA-deficient cells.,Arnab Ray Chaudhuri;Elsa Callen;Xia Ding;Ewa Gogola;Alexandra A Duarte;Ji-Eun Lee;Nancy Wong;Vanessa Lafarga;Jennifer A Calvo;Nicholas J Panzarino;Sam John;Amanda Day;Anna Vidal Crespo;Binghui Shen;Linda M Starnes;Julian R de Ruiter;Jeremy A Daniel;Panagiotis A Konstantinopoulos;David Cortez;Sharon B Cantor;Oscar Fernandez-Capetillo;Kai Ge;Jos Jonkers;Sven Rottenberg;Shyam K Sharan;André Nussenzweig,2016-09-28,16.0,0.746,"Title starts with ""Erratum"""
U54CA156734,28688104,Erratum to: Building practitioner networks to support dissemination and implementation of evidence-based programs in community settings.,Shoba Ramanadhan;Sara Minsky;Vilma Martinez-Dominguez;Kasisomayajula Viswanath,2017-09-01,34.0,0.985,"Title starts with ""Erratum"""
ZIABC010655,31572747,Erratum: Prostate cancer detection from multi-institution multiparametric MRIs using deep convolutional neural networks system (Erratum).,Yohan Sumathipala;Nathan Lay;Baris Turkbey;Clayton Smith;Peter L Choyke;Ronald M Summers,2019-09-27,17.0,0.843,"Title starts with ""Erratum"""
