SRP_ERP_ID,PMIDs,PMID_Count,study_title,study_description,organism,study_type,platform,run_count,total_size,study_publication_date
SRP427339,37129573,1,,,,,,,,
SRP427344,37948511,1,,,,,,,,
SRP427414,37449212,1,,,,,,,,
SRP427508,37595058,1,,,,,,,,
SRP427532,38215749,1,,,,,,,,
SRP427866,37639593,1,,,,,,,,
SRP427868,37639593,1,,,,,,,,
SRP427877,37639593,1,,,,,,,,
SRP427909,37639593,1,,,,,,,,
SRP427917,38914546,1,,,,,,,,
SRP427956,37639593,1,,,,,,,,
SRP427991,37279078,1,,,,,,,,
SRP428215,39930268,1,,,,,,,,
SRP428261,38170993,1,,,,,,,,
SRP428269,38170993,1,,,,,,,,
SRP428389,38816355,1,,,,,,,,
SRP428390,38816355,1,,,,,,,,
SRP428481,39418101,1,,,,,,,,
SRP428491,37910468,1,,,,,,,,
SRP428494,39418101,1,,,,,,,,
SRP428498,37279078,1,,,,,,,,
SRP428515,37308721,1,,,,,,,,
SRP428758,37066261,1,,,,,,,,
SRP428813,37541244,1,,,,,,,,
SRP428990,38811726,1,,,,,,,,
SRP428992,38811726,1,,,,,,,,
SRP429164,38451815,1,,,,,,,,
SRP429436,38271085,1,,,,,,,,
SRP429543,37796107,1,,,,,,,,
SRP429601,37055414,1,,,,,,,,
SRP429603,37055414,1,,,,,,,,
SRP429606,37055414,1,,,,,,,,
SRP429607,37055414,1,,,,,,,,
SRP429608,37055414,1,,,,,,,,
SRP429807,37782797,1,,,,,,,,
SRP429822,37169965,1,,,,,,,,
SRP430131,38328795,1,,,,,,,,
SRP430134,38328795,1,,,,,,,,
SRP430135,38328795,1,,,,,,,,
SRP430136,38328795,1,,,,,,,,
SRP430139,38328795,1,,,,,,,,
SRP430151,38328795,1,,,,,,,,
SRP430230,37344588,1,,,,,,,,
SRP430285,38103827,1,,,,,,,,
SRP430314,38103827,1,,,,,,,,
SRP430415,38317183,1,,,,,,,,
SRP430622,38110836,1,,,,,,,,
SRP430640,38110836,1,,,,,,,,
SRP430696,38280375,1,,,,,,,,
SRP430780,37352376,1,,,,,,,,
SRP430785,37352376,1,,,,,,,,
SRP430873,39198404,1,,,,,,,,
SRP431612,37938580,1,,,,,,,,
SRP431727,37344588,1,,,,,,,,
SRP431852,38683161,1,,,,,,,,
SRP431858,38683161,1,,,,,,,,
SRP431864,38683161,1,,,,,,,,
SRP432018,37676980,1,,,,,,,,
SRP432024,37676980,1,,,,,,,,
SRP432133,37852175,1,,,,,,,,
SRP432146,38244726,1,,,,,,,,
SRP432188,37716347,1,,,,,,,,
SRP432211,37338984,1,,,,,,,,
SRP432219,37147424,1,,,,,,,,
SRP432537,37910044,1,,,,,,,,
SRP432629,37938580,1,,,,,,,,
SRP432741,38424461,1,,,,,,,,
SRP432742,38424461,1,,,,,,,,
SRP432746,38424461,1,,,,,,,,
SRP432757,39814026,1,,,,,,,,
SRP432962,37173920,1,,,,,,,,
SRP433249,37115855,1,,,,,,,,
SRP433257,37478171,1,,,,,,,,
SRP433377,38047594,1,,,,,,,,
SRP433429,37871574,1,,,,,,,,
SRP433704,37380769,1,,,,,,,,
SRP433711,37380769,1,,,,,,,,
SRP433716,37380769,1,,,,,,,,
SRP433772,37871574,1,,,,,,,,
SRP433775,37871574,1,,,,,,,,
SRP433797,37915591,1,,,,,,,,
SRP433985,38381406,1,,,,,,,,
SRP434100,37938973,1,,,,,,,,
SRP434104,37938973,1,,,,,,,,
SRP434372,37261951,1,,,,,,,,
SRP434383,38816355,1,,,,,,,,
SRP434470,37425787; 38380929,2,,,,,,,,
SRP434542,39835789,1,,,,,,,,
SRP434703,37175530,1,,,,,,,,
SRP435158,37471141,1,,,,,,,,
SRP435175,37130030,1,,,,,,,,
SRP435178,37130030,1,,,,,,,,
SRP435182,37130030,1,,,,,,,,
SRP435234,38316881,1,,,,,,,,
SRP435653,38424461,1,,,,,,,,
SRP435654,38424461,1,,,,,,,,
SRP435770,37138075,1,,,,,,,,
SRP435807,37467321,1,,,,,,,,
SRP435877,38065069,1,,,,,,,,
SRP435988,38084929,1,,,,,,,,
SRP436085,37327788,1,,,,,,,,
SRP436153,37380778,1,,,,,,,,
SRP436251,37659081,1,,,,,,,,
SRP436328,38065069,1,,,,,,,,
SRP436329,38065069,1,,,,,,,,
SRP436330,38065069,1,,,,,,,,
SRP436554,38096371,1,,,,,,,,
SRP436716,38959321,1,,,,,,,,
SRP436727,38100350,1,,,,,,,,
SRP436729,38100350,1,,,,,,,,
SRP436945,38380929,1,,,,,,,,
SRP437066,38641718,1,,,,,,,,
SRP437068,38641718,1,,,,,,,,
SRP437069,38641718,1,,,,,,,,
SRP437168,38622115,1,,,,,,,,
SRP437279,38380929,1,,,,,,,,
SRP437282,38380929,1,,,,,,,,
SRP437448,38622115,1,,,,,,,,
SRP437460,40063513,1,,,,,,,,
SRP437466,38380929,1,,,,,,,,
SRP437490,38380929,1,,,,,,,,
SRP437534,38380929,1,,,,,,,,
SRP437546,37667051,1,,,,,,,,
SRP437778,37169743,1,,,,,,,,
SRP437782,38851846,1,,,,,,,,
SRP437787,38851846,1,,,,,,,,
SRP437920,38168984,1,,,,,,,,
SRP437932,38168984,1,,,,,,,,
SRP438085,37365386,1,,,,,,,,
SRP438086,37365386,1,,,,,,,,
SRP438117,37365386,1,,,,,,,,
SRP438205,40063513,1,,,,,,,,
SRP438333,38641718,1,,,,,,,,
SRP438469,37156770,1,,,,,,,,
SRP438511,38981482,1,,,,,,,,
SRP438513,38981482,1,,,,,,,,
SRP438514,37976347,1,,,,,,,,
SRP438520,38981482,1,,,,,,,,
SRP438524,38049566,1,,,,,,,,
SRP438985,37976347,1,,,,,,,,
SRP439149,38238616,1,,,,,,,,
SRP439162,37285225,1,,,,,,,,
SRP439318,37285225,1,,,,,,,,
SRP439330,37285225,1,,,,,,,,
SRP439428,37735617,1,,,,,,,,
SRP439429,37735617,1,,,,,,,,
SRP439654,37574015,1,,,,,,,,
SRP439655,37574015,1,,,,,,,,
SRP439895,37468627,1,,,,,,,,
SRP439896,38020927,1,,,,,,,,
SRP440304,37468627,1,,,,,,,,
SRP440491,40038278,1,,,,,,,,
SRP440524,38225226,1,,,,,,,,
SRP440744,37556505,1,,,,,,,,
SRP441165,39292804,1,,,,,,,,
SRP441277,39292804,1,,,,,,,,
SRP441385,37500885,1,,,,,,,,
SRP441399,38296990,1,,,,,,,,
SRP441576,37500885,1,,,,,,,,
SRP441661,38822082,1,,,,,,,,
SRP441702,38742767,1,,,,,,,,
SRP441718,37436963,1,,,,,,,,
SRP441839,39718828,1,,,,,,,,
SRP441981,39236287,1,,,,,,,,
SRP441987,39236287,1,,,,,,,,
SRP442008,37414528,1,,,,,,,,
SRP442028,37414528,1,,,,,,,,
SRP442029,37414528,1,,,,,,,,
SRP442049,39236287,1,,,,,,,,
SRP442303,37496679,1,,,,,,,,
SRP442915,37527013,1,,,,,,,,
SRP443234,38347726,1,,,,,,,,
SRP443628,37489330,1,,,,,,,,
SRP444289,40085190,1,,,,,,,,
SRP444407,37816712,1,,,,,,,,
SRP444470,38451486,1,,,,,,,,
SRP444484,38011569,1,,,,,,,,
SRP444782,38441406,1,,,,,,,,
SRP444795,39478230,1,,,,,,,,
SRP444811,37440313,1,,,,,,,,
SRP445403,38942798,1,,,,,,,,
SRP445409,37648862,1,,,,,,,,
SRP445411,38942798,1,,,,,,,,
SRP445527,37648862,1,,,,,,,,
SRP445588,37816332,1,,,,,,,,
SRP445868,37567892; 39585341,2,,,,,,,,
SRP445875,38593781,1,,,,,,,,
SRP445916,38325760,1,,,,,,,,
SRP445997,32416067,1,,,,,,,,
SRP446014,38870309,1,,,,,,,,
SRP446174,38011559,1,,,,,,,,
SRP446341,39998425,1,,,,,,,,
SRP446400,38870309,1,,,,,,,,
SRP446856,37478171,1,,,,,,,,
SRP447201,37906280,1,,,,,,,,
SRP447204,37906280,1,,,,,,,,
SRP447207,38805302,1,,,,,,,,
SRP447413,38480701,1,,,,,,,,
SRP447428,38480701,1,,,,,,,,
SRP447433,38480701,1,,,,,,,,
SRP447434,38480701,1,,,,,,,,
SRP447443,38441553,1,,,,,,,,
SRP447453,38049604,1,,,,,,,,
SRP447483,38441553,1,,,,,,,,
SRP447556,38441553,1,,,,,,,,
SRP447566,37957354,1,,,,,,,,
SRP448052,37553760,1,,,,,,,,
SRP448275,38536911,1,,,,,,,,
SRP448278,38536911,1,,,,,,,,
SRP448348,38811727,1,,,,,,,,
SRP448351,38811727,1,,,,,,,,
SRP448357,38811727,1,,,,,,,,
SRP448365,38811727,1,,,,,,,,
SRP448400,38811727,1,,,,,,,,
SRP448402,38811727,1,,,,,,,,
SRP448560,37863066,1,,,,,,,,
SRP448570,37531417,1,,,,,,,,
SRP448869,38822082,1,,,,,,,,
SRP449288,37932277,1,,,,,,,,
SRP449314,38016478,1,,,,,,,,
SRP449518,37794185,1,,,,,,,,
SRP449526,37794185,1,,,,,,,,
SRP449530,37794185,1,,,,,,,,
SRP449535,37794185,1,,,,,,,,
SRP449537,37794185,1,,,,,,,,
SRP449563,37957324,1,,,,,,,,
SRP449596,37621719,1,,,,,,,,
SRP449647,38266162,1,,,,,,,,
SRP449872,37843274,1,,,,,,,,
SRP449898,38860458,1,,,,,,,,
SRP449921,38860458,1,,,,,,,,
SRP449924,37790490,1,,,,,,,,
SRP449942,37790490,1,,,,,,,,
SRP449974,38505617,1,,,,,,,,
SRP450041,37639465,1,,,,,,,,
SRP450158,38888469,1,,,,,,,,
SRP450164,38536911,1,,,,,,,,
SRP450195,38509063,1,,,,,,,,
SRP450219,38509063,1,,,,,,,,
SRP450263,37598287; 39715885,2,,,,,,,,
SRP450520,38062131,1,,,,,,,,
SRP450616,37948511,1,,,,,,,,
SRP450621,38746443,1,,,,,,,,
SRP450642,38746443,1,,,,,,,,
SRP450763,38614090,1,,,,,,,,
SRP450790,38662435,1,,,,,,,,
SRP450810,37597186,1,,,,,,,,
SRP450814,37597186,1,,,,,,,,
SRP450815,38626768,1,,,,,,,,
SRP451102,37591946; 38659878,2,,,,,,,,
SRP451170,37948185,1,,,,,,,,
SRP451189,38495876,1,,,,,,,,
SRP451573,38064509,1,,,,,,,,
SRP451626,38309274,1,,,,,,,,
SRP451843,39333113,1,,,,,,,,
SRP452036,39602541,1,,,,,,,,
SRP452242,37756163,1,,,,,,,,
SRP452389,38418901,1,,,,,,,,
SRP452495,38652658,1,,,,,,,,
SRP452514,37713508,1,,,,,,,,
SRP452657,38742767,1,,,,,,,,
SRP453004,38466627,1,,,,,,,,
SRP453048,38458188,1,,,,,,,,
SRP453050,38011567,1,,,,,,,,
SRP453052,38011567,1,,,,,,,,
SRP453235,38477352,1,,,,,,,,
SRP453236,38477352,1,,,,,,,,
SRP453287,38477352,1,,,,,,,,
SRP453465,39341835,1,,,,,,,,
SRP453503,37931077,1,,,,,,,,
SRP453712,39341835,1,,,,,,,,
SRP453717,39341835,1,,,,,,,,
SRP453792,37835407,1,,,,,,,,
SRP453885,37835407,1,,,,,,,,
SRP453887,37835407,1,,,,,,,,
SRP453893,37728660,1,,,,,,,,
SRP454052,38937431,1,,,,,,,,
SRP454223,37838759,1,,,,,,,,
SRP454364,37945900,1,,,,,,,,
SRP454515,38454151,1,,,,,,,,
SRP454533,39478117,1,,,,,,,,
SRP454694,38375204,1,,,,,,,,
SRP454718,37914932,1,,,,,,,,
SRP454885,37869089,1,,,,,,,,
SRP454938,37455012,1,,,,,,,,
SRP454980,37945900,1,,,,,,,,
SRP454986,37945900,1,,,,,,,,
SRP455228,37802423,1,,,,,,,,
SRP455247,38896450,1,,,,,,,,
SRP455413,38195589,1,,,,,,,,
SRP455418,37945900,1,,,,,,,,
SRP455452,37695642,1,,,,,,,,
SRP455688,38798673,1,,,,,,,,
SRP455694,37740179,1,,,,,,,,
SRP455845,37695642,1,,,,,,,,
SRP456256,38102140,1,,,,,,,,
SRP456265,38102140,1,,,,,,,,
SRP456320,38688897,1,,,,,,,,
SRP456447,37819236,1,,,,,,,,
SRP456461,37819236,1,,,,,,,,
SRP456984,38278149,1,,,,,,,,
SRP457503,39058094,1,,,,,,,,
SRP457650,37852997,1,,,,,,,,
SRP457827,37745416,1,,,,,,,,
SRP457869,37745416,1,,,,,,,,
SRP457877,37745416,1,,,,,,,,
SRP457879,38517952,1,,,,,,,,
SRP457900,37976160,1,,,,,,,,
SRP458159,37857854,1,,,,,,,,
SRP458803,37863066,1,,,,,,,,
SRP458911,38285941,1,,,,,,,,
SRP458949,37875657,1,,,,,,,,
SRP459042,39058094,1,,,,,,,,
SRP459173,37732905,1,,,,,,,,
SRP459323,38464251; 39251788,2,,,,,,,,
SRP459649,38867043,1,,,,,,,,
SRP460356,38588446,1,,,,,,,,
SRP460361,38513665,1,,,,,,,,
SRP460372,38466627,1,,,,,,,,
SRP460509,38588446,1,,,,,,,,
SRP460595,38167262,1,,,,,,,,
SRP460641,38588446,1,,,,,,,,
SRP460676,38588446,1,,,,,,,,
SRP461548,37918402,1,,,,,,,,
SRP461721,39128904,1,,,,,,,,
SRP461758,38589034,1,,,,,,,,
SRP461923,38267706,1,,,,,,,,
SRP462898,37683180,1,,,,,,,,
SRP462904,37683180,1,,,,,,,,
SRP462972,38048593,1,,,,,,,,
SRP463052,38696257,1,,,,,,,,
SRP463068,37767768,1,,,,,,,,
SRP463100,37767768,1,,,,,,,,
SRP463108,38565883,1,,,,,,,,
SRP463127,37767768,1,,,,,,,,
SRP463129,39562549,1,,,,,,,,
SRP463157,37905039,1,,,,,,,,
SRP463158,37905039,1,,,,,,,,
SRP463161,37905039,1,,,,,,,,
SRP463300,38788720,1,,,,,,,,
SRP463302,38788720,1,,,,,,,,
SRP463320,39663454,1,,,,,,,,
SRP463421,38696205,1,,,,,,,,
SRP463542,38352301,1,,,,,,,,
SRP463549,38352301,1,,,,,,,,
SRP463553,38352301,1,,,,,,,,
SRP463850,36114500,1,,,,,,,,
SRP463867,38917794,1,,,,,,,,
SRP463922,38917794,1,,,,,,,,
SRP463948,38917794,1,,,,,,,,
SRP463976,38917794,1,,,,,,,,
SRP464216,38581680,1,,,,,,,,
SRP464395,37922907,1,,,,,,,,
SRP464643,37948180,1,,,,,,,,
SRP464741,38181044,1,,,,,,,,
SRP464755,38181044,1,,,,,,,,
SRP465482,37871205,1,,,,,,,,
SRP465484,38063199,1,,,,,,,,
SRP465493,37871205,1,,,,,,,,
SRP465499,37871205,1,,,,,,,,
SRP465509,38061356,1,,,,,,,,
SRP466009,38514887,1,,,,,,,,
SRP466061,38057662,1,,,,,,,,
SRP466090,37774973,1,,,,,,,,
SRP466309,38811726,1,,,,,,,,
SRP466545,38717453,1,,,,,,,,
SRP466611,38102140,1,,,,,,,,
SRP466723,38942992,1,,,,,,,,
SRP466844,39700408,1,,,,,,,,
SRP467115,38127424,1,,,,,,,,
SRP467189,38197680,1,,,,,,,,
SRP467198,38811726,1,,,,,,,,
SRP467352,37774973,1,,,,,,,,
SRP467596,38724748,1,,,,,,,,
SRP468020,38464251; 39251788,2,,,,,,,,
SRP468158,37962958,1,,,,,,,,
SRP468160,37962958,1,,,,,,,,
SRP468423,39905264,1,,,,,,,,
SRP468430,39394434,1,,,,,,,,
SRP468558,39353725,1,,,,,,,,
SRP468639,39120974,1,,,,,,,,
SRP468659,38508187,1,,,,,,,,
SRP468858,37934799,1,,,,,,,,
SRP468868,37934799,1,,,,,,,,
SRP468877,37934799,1,,,,,,,,
SRP468922,38508187,1,,,,,,,,
SRP469527,38579288,1,,,,,,,,
SRP469680,39394434,1,,,,,,,,
SRP469711,39394434,1,,,,,,,,
SRP470347,38495618,1,,,,,,,,
SRP470797,39970212,1,,,,,,,,
SRP471112,38802648,1,,,,,,,,
SRP471242,37998365,1,,,,,,,,
SRP471648,38508187,1,,,,,,,,
SRP471758,38987605,1,,,,,,,,
SRP471759,38987605,1,,,,,,,,
SRP471760,38987605,1,,,,,,,,
SRP471761,38987605,1,,,,,,,,
SRP471762,38987605,1,,,,,,,,
SRP471764,38987605,1,,,,,,,,
SRP471765,38987605,1,,,,,,,,
SRP471824,39123453,1,,,,,,,,
SRP471867,38506769,1,,,,,,,,
SRP472047,38260414; 38802751,2,,,,,,,,
SRP472060,38260414; 38802751,2,,,,,,,,
SRP472267,38328238; 39029462,2,,,,,,,,
SRP472272,38328238; 39029462,2,,,,,,,,
SRP472276,38328238; 39029462,2,,,,,,,,
SRP472364,38198888,1,,,,,,,,
SRP472366,38198888,1,,,,,,,,
SRP472376,38198888,1,,,,,,,,
SRP472390,38260414; 38802751,2,,,,,,,,
SRP472861,38330136,1,,,,,,,,
SRP472863,38330136,1,,,,,,,,
SRP472963,38645113; 39966373,2,,,,,,,,
SRP473097,39289380,1,,,,,,,,
SRP473099,39289380,1,,,,,,,,
SRP473276,38114518,1,,,,,,,,
SRP473322,38408246,1,,,,,,,,
SRP473970,38284984,1,,,,,,,,
SRP474443,38129519,1,,,,,,,,
SRP474485,38788720,1,,,,,,,,
SRP475126,38260674,1,,,,,,,,
SRP475458,39475509,1,,,,,,,,
SRP475459,39475509,1,,,,,,,,
SRP475460,39475509,1,,,,,,,,
SRP475461,39475509,1,,,,,,,,
SRP475585,39303722,1,,,,,,,,
SRP475592,39303722,1,,,,,,,,
SRP475655,39137048,1,,,,,,,,
SRP476075,38294825,1,,,,,,,,
SRP476115,38709925,1,,,,,,,,
SRP476294,38154529,1,,,,,,,,
SRP476373,38709925,1,,,,,,,,
SRP476408,38555285,1,,,,,,,,
SRP476483,38893159,1,,,,,,,,
SRP476735,38517952,1,,,,,,,,
SRP477316,39443726,1,,,,,,,,
SRP477402,39516648,1,,,,,,,,
SRP477421,39103353,1,,,,,,,,
SRP477466,39103353,1,,,,,,,,
SRP477472,38410476,1,,,,,,,,
SRP477520,38997291,1,,,,,,,,
SRP477524,38997291,1,,,,,,,,
SRP477530,38997291,1,,,,,,,,
SRP477631,39476412,1,,,,,,,,
SRP477727,39326063,1,,,,,,,,
SRP477799,39443726,1,,,,,,,,
SRP477819,38410476,1,,,,,,,,
SRP477822,38410476,1,,,,,,,,
SRP477869,39476412,1,,,,,,,,
SRP478286,38464081; 38557192,2,,,,,,,,
SRP478459,38278150,1,,,,,,,,
SRP478772,38262672,1,,,,,,,,
SRP478990,39385030,1,,,,,,,,
SRP479031,38866016; 39005315; 39636739,3,,,,,,,,
SRP479307,39385030,1,,,,,,,,
SRP479411,38386415,1,,,,,,,,
SRP479488,39606240,1,,,,,,,,
SRP479686,39143213,1,,,,,,,,
SRP479996,38386415,1,,,,,,,,
SRP480088,38588697,1,,,,,,,,
SRP480178,38128812,1,,,,,,,,
SRP480729,38619287,1,,,,,,,,
SRP480733,38788713,1,,,,,,,,
SRP480955,38428643,1,,,,,,,,
SRP480992,38738472,1,,,,,,,,
SRP480996,38227896,1,,,,,,,,
SRP481431,38477352,1,,,,,,,,
SRP481434,38477352,1,,,,,,,,
SRP481452,38477352,1,,,,,,,,
SRP481681,38878775,1,,,,,,,,
SRP481815,39218981,1,,,,,,,,
SRP482152,38241710,1,,,,,,,,
SRP482509,38316746,1,,,,,,,,
SRP482581,38316746,1,,,,,,,,
SRP482665,38316746,1,,,,,,,,
SRP482666,38316746,1,,,,,,,,
SRP482794,39709604,1,,,,,,,,
SRP482796,38536748,1,,,,,,,,
SRP482801,39709604,1,,,,,,,,
SRP482804,39709604,1,,,,,,,,
SRP482894,39709604,1,,,,,,,,
SRP482907,38471099,1,,,,,,,,
SRP483341,39098861,1,,,,,,,,
SRP483345,39098861,1,,,,,,,,
SRP483377,38509366,1,,,,,,,,
SRP483801,38260999,1,,,,,,,,
SRP483922,40023154,1,,,,,,,,
SRP483929,40023154,1,,,,,,,,
SRP483940,40023154,1,,,,,,,,
SRP483943,40023154,1,,,,,,,,
SRP483946,40023154,1,,,,,,,,
SRP483982,38714197,1,,,,,,,,
SRP484014,38600242,1,,,,,,,,
SRP484021,40023154,1,,,,,,,,
SRP484159,39478230,1,,,,,,,,
SRP484180,39069167,1,,,,,,,,
SRP484209,38755258,1,,,,,,,,
SRP484473,39024554,1,,,,,,,,
SRP484530,38975886,1,,,,,,,,
SRP484534,38975886,1,,,,,,,,
SRP484563,39542399,1,,,,,,,,
SRP484583,38260999,1,,,,,,,,
SRP484751,38321106,1,,,,,,,,
SRP484768,39478230,1,,,,,,,,
SRP484805,39478230,1,,,,,,,,
SRP484827,38315854,1,,,,,,,,
SRP484904,39748059,1,,,,,,,,
SRP484969,39540840,1,,,,,,,,
SRP485022,38454137,1,,,,,,,,
SRP485247,39540840,1,,,,,,,,
SRP485292,39218981,1,,,,,,,,
SRP485297,38975886,1,,,,,,,,
SRP485304,39218981,1,,,,,,,,
SRP485310,38975886,1,,,,,,,,
SRP485653,38778091,1,,,,,,,,
SRP486080,39269307,1,,,,,,,,
SRP486127,38755140,1,,,,,,,,
SRP486279,38562774,1,,,,,,,,
SRP486280,38683144,1,,,,,,,,
SRP486344,39269307,1,,,,,,,,
SRP486348,38562774,1,,,,,,,,
SRP486511,39478230,1,,,,,,,,
SRP486880,38657065,1,,,,,,,,
SRP486889,39269307,1,,,,,,,,
SRP486891,39289380,1,,,,,,,,
SRP486955,38376927,1,,,,,,,,
SRP487433,38410476,1,,,,,,,,
SRP487437,38410476,1,,,,,,,,
SRP487515,38577979,1,,,,,,,,
SRP487530,38903099,1,,,,,,,,
SRP487729,38458188,1,,,,,,,,
SRP487732,38458188,1,,,,,,,,
SRP487733,38458188,1,,,,,,,,
SRP487734,38458188,1,,,,,,,,
SRP487735,38458188,1,,,,,,,,
SRP487737,38458188,1,,,,,,,,
SRP487738,38458188,1,,,,,,,,
SRP487740,38458188,1,,,,,,,,
SRP487741,38458188,1,,,,,,,,
SRP487743,38458188,1,,,,,,,,
SRP487744,38458188,1,,,,,,,,
SRP487747,38458188,1,,,,,,,,
SRP488176,38839962,1,,,,,,,,
SRP488474,38380929,1,,,,,,,,
SRP488567,38380929,1,,,,,,,,
SRP488664,39479752,1,,,,,,,,
SRP488933,34767762,1,,,,,,,,
SRP488993,38600391,1,,,,,,,,
SRP488999,38562800,1,,,,,,,,
SRP489001,38562800,1,,,,,,,,
SRP489006,38600391,1,,,,,,,,
SRP489007,38600391,1,,,,,,,,
SRP489009,38600391,1,,,,,,,,
SRP489011,38600391,1,,,,,,,,
SRP489017,38722825,1,,,,,,,,
SRP489020,38600391,1,,,,,,,,
SRP489022,38600391,1,,,,,,,,
SRP489024,38722825,1,,,,,,,,
SRP489027,38722825,1,,,,,,,,
SRP489028,38722825,1,,,,,,,,
SRP489047,38722825,1,,,,,,,,
SRP489712,38451249,1,,,,,,,,
SRP489719,38451249,1,,,,,,,,
SRP489752,39478119,1,,,,,,,,
SRP489796,39302966,1,,,,,,,,
SRP490079,38659758,1,,,,,,,,
SRP490202,39607687,1,,,,,,,,
SRP490212,39607687,1,,,,,,,,
SRP490290,39117665,1,,,,,,,,
SRP490559,39117665,1,,,,,,,,
SRP490583,39631394,1,,,,,,,,
SRP490675,39117665,1,,,,,,,,
SRP490810,38451249,1,,,,,,,,
SRP490989,39080761,1,,,,,,,,
SRP490990,39080761,1,,,,,,,,
SRP491005,39080761,1,,,,,,,,
SRP491378,38653237,1,,,,,,,,
SRP491387,38653237,1,,,,,,,,
SRP491462,39631394,1,,,,,,,,
SRP491907,38253266,1,,,,,,,,
SRP492142,38570533,1,,,,,,,,
SRP492161,38451249,1,,,,,,,,
SRP492547,38451249,1,,,,,,,,
SRP492609,38648067,1,,,,,,,,
SRP492611,38648067,1,,,,,,,,
SRP492613,38648067,1,,,,,,,,
SRP492697,38889153,1,,,,,,,,
SRP492698,38889153,1,,,,,,,,
SRP492700,38889153,1,,,,,,,,
SRP492839,38253266,1,,,,,,,,
SRP492861,39404772,1,,,,,,,,
SRP493066,38816660,1,,,,,,,,
SRP493453,38886748,1,,,,,,,,
SRP493476,38579724,1,,,,,,,,
SRP493483,39591412,1,,,,,,,,
SRP493656,39542655,1,,,,,,,,
SRP493687,38773828,1,,,,,,,,
SRP493845,38253266,1,,,,,,,,
SRP493938,39536093,1,,,,,,,,
SRP494193,38856710,1,,,,,,,,
SRP494199,38508241,1,,,,,,,,
SRP494204,38856710,1,,,,,,,,
SRP494355,38717519,1,,,,,,,,
SRP494361,38717519,1,,,,,,,,
SRP494758,39934163,1,,,,,,,,
SRP494767,38585974; 39229187,2,,,,,,,,
SRP495088,38011567,1,,,,,,,,
SRP495127,38517470,1,,,,,,,,
SRP496210,38579288,1,,,,,,,,
SRP496521,39716856,1,,,,,,,,
SRP496696,38688280,1,,,,,,,,
SRP496932,39741344,1,,,,,,,,
SRP496997,38987356,1,,,,,,,,
SRP497080,38744291,1,,,,,,,,
SRP497415,38640253,1,,,,,,,,
SRP497787,38823395,1,,,,,,,,
SRP497849,38688275,1,,,,,,,,
SRP498261,34599169,1,,,,,,,,
SRP498293,34599169,1,,,,,,,,
SRP498303,38687247,1,,,,,,,,
SRP498499,38659818; 39885132,2,,,,,,,,
SRP498546,39121848,1,,,,,,,,
SRP498738,38917794,1,,,,,,,,
SRP498882,39117665,1,,,,,,,,
SRP499405,38907342,1,,,,,,,,
SRP499580,38600391,1,,,,,,,,
SRP499619,38755155,1,,,,,,,,
SRP500016,40102405,1,,,,,,,,
SRP500019,40102405,1,,,,,,,,
SRP500307,39481380,1,,,,,,,,
SRP500328,38740827,1,,,,,,,,
SRP500796,38805302,1,,,,,,,,
SRP501233,38712029; 39251671,2,,,,,,,,
SRP501784,38816355,1,,,,,,,,
SRP501851,39695225,1,,,,,,,,
SRP501951,39695225,1,,,,,,,,
SRP502430,39695225,1,,,,,,,,
SRP502632,39791601,1,,,,,,,,
SRP503345,38968122,1,,,,,,,,
SRP503414,39264686,1,,,,,,,,
SRP503554,39048795,1,,,,,,,,
SRP503635,38941480,1,,,,,,,,
SRP503644,38941480,1,,,,,,,,
SRP503664,38941480,1,,,,,,,,
SRP503680,38912586,1,,,,,,,,
SRP503835,38991060,1,,,,,,,,
SRP503860,38991060,1,,,,,,,,
SRP504129,38876105,1,,,,,,,,
SRP504516,38583771,1,,,,,,,,
SRP504566,39048795,1,,,,,,,,
SRP504625,38872000,1,,,,,,,,
SRP504743,39998425,1,,,,,,,,
SRP504746,39998425,1,,,,,,,,
SRP504953,39326063,1,,,,,,,,
SRP504977,39998425,1,,,,,,,,
SRP505169,38921956,1,,,,,,,,
SRP505412,40124988,1,,,,,,,,
SRP505917,38746145; 38997286,2,,,,,,,,
SRP505949,39168126,1,,,,,,,,
SRP505969,38746145; 38997286,2,,,,,,,,
SRP506072,39913208,1,,,,,,,,
SRP506187,39702422,1,,,,,,,,
SRP506243,39905117,1,,,,,,,,
SRP506478,38746145; 38997286,2,,,,,,,,
SRP506481,38746145; 38997286,2,,,,,,,,
SRP507041,38942992,1,,,,,,,,
SRP507309,38897168,1,,,,,,,,
SRP507385,39281869,1,,,,,,,,
SRP507552,38785827,1,,,,,,,,
SRP507970,38897168,1,,,,,,,,
SRP508228,39062082,1,,,,,,,,
SRP508511,38990554,1,,,,,,,,
SRP508554,39671478,1,,,,,,,,
SRP508845,38877132,1,,,,,,,,
SRP509069,40051293,1,,,,,,,,
SRP509075,40051293,1,,,,,,,,
SRP509079,40051293,1,,,,,,,,
SRP509279,38870013,1,,,,,,,,
SRP509539,38854060; 39420005,2,,,,,,,,
SRP509540,38854060; 39420005,2,,,,,,,,
SRP510352,38978101,1,,,,,,,,
SRP511399,39303722,1,,,,,,,,
SRP511637,37985687,1,,,,,,,,
SRP512190,39096900,1,,,,,,,,
SRP512211,38861273,1,,,,,,,,
SRP512380,38975874,1,,,,,,,,
SRP512854,39168126,1,,,,,,,,
SRP513016,37873453,1,,,,,,,,
