PMID,SRA_IDs,SRP_ERP_IDs
33887219,,
33888488,,
33888600,,
33888599,,
33888713,,
33888841,,
33888901,,
33889934,,
33886544,,
33890574,10877013; 10877014,SRP262344
33891265,,
33891860,12910678; 12910679; 12910680; 12910681; 12910682; 12910683; 12910684; 12910685; 12910686; 12910687; 12910688; 12910689; 12910690; 12910691; 12910692,SRP302100
33891890,,
33892822,,
33893071,,
33893158,,
33893322,,
33893602,,
33893940,,
33894165,,
33894633,,
33894496,,
33895191,,
33895401,,
33895402,,
33895405,,
33895784,,
33896016,11367804; 11367805; 11367806; 11367807; 11367808; 11367809; 13449772; 13449773; 13449774; 13449775; 13449776; 13449777,SRP272126; SRP310288
33896230,,
33896732,,
33897478,,
33897809,,
33898047,,
33899001,10220215; 10220216; 10220217; 10220218; 10220219; 10220220; 10220221; 10220222; 10220223; 10220224,SRP250975
33899045,,
33899786,,
33901180,,
33902889,,
33901396,,
33903158,,
33904171,,
33904395,12418605; 12418606; 12418607; 12418608; 12418609; 12418610; 12418611; 12418612; 12418613; 12418614; 12418615; 12418616; 12418617; 12418618; 12418619; 12418620; 12418621; 12418622; 12418623; 12418624; 12418625; 12418626; 12418627; 12418628; 12418629; 12418630; 12418631; 12418632; 12418633; 12418634; 12421997; 12421998; 12421999; 12422000; 12422001; 12422002; 12422003; 12422004; 12422005; 12422006; 12422007; 12422008; 12422009; 12422010; 12422011; 12422012; 12422013; 12422014; 12422015; 12422016; 12422017; 12422018; 12422019; 12422020; 12422021; 12422022; 12422023; 12422024; 12422025; 12422026; 12422027; 12422028; 12422029; 12422030; 12422031; 12422032; 12422033; 12422034; 12422035; 12422036; 12422037; 12422038; 12422039; 12422040; 12422041; 12422042; 12422043,SRP292473; SRP292529
33903756,,
33904622,,
33904798,,
33904753,,
33904762,,
33904992,,
33905264,,
33905828,,
33907694,,
33907253,,
33906087,,
33908897,,
33909455,,
33908801,,
33909457,,
33909988,,
33910558,,
33910584,,
33911342,,
33910979,,
33912795,,
33913590,,
33914057,,
33914524,,
33915015,,
33915030,,
33915081,13647092; 13647093; 13647095; 13647096,SRP310875
33915568,,
33915569,12627965; 12627966; 12627967; 12627968; 12627969; 12627970; 12627971; 12627972; 12627973; 12627974; 12627975; 12627976; 12627977; 12627978; 12627979; 12627980; 12627981; 12627982; 12627983; 12627984; 12627985; 12627986; 12627987; 12627988; 12627989; 12627991; 12627992; 12627993; 12627994; 12627995; 12627996; 12627997; 12627998; 12627999; 12628000; 12628001; 12628002; 12628003; 12628004; 12628005; 12628006; 12628007; 12628008; 12628009; 12628010; 12628011; 12628012; 12628013; 12628014; 12628015; 12628016; 12628017; 12628018; 12628019; 12628020; 12628021; 12628022; 12628023; 12628024; 12628025; 12628026; 12628027; 12628028; 12628029; 12628030; 12628031; 12628032; 12628033; 12628034; 12628035; 12628036; 12628037; 12628038; 12628039; 12628040; 12628041; 12628042; 12628043; 12628044; 12628045; 12628046; 12628048; 12628049; 12628050; 12628051; 12628052; 12628053; 12628054; 12628055; 12628056; 12628057; 12628058; 12628059; 12628060; 12628061; 12628062; 12628063; 12628064; 12628065; 12628066; 12628067; 12628068; 12628069; 12628070; 12628071; 12628072; 12628073; 12628074; 12628075; 12628076; 12628077; 12628078; 12628079; 12628080; 12628081; 12628082; 12628083; 12628084; 12628085; 12628086; 12628087; 12628088; 12628089; 12628090; 12628091; 12628092; 12628093; 12628094; 12628095; 12628096; 12628097; 12628098; 12628099; 12628100; 12628101; 12628102; 12628103; 12628104; 12628105; 12628106; 12628107; 12628108; 12628109; 12628110; 12628111; 12628112; 12628113; 12628114; 12628115; 12628116; 12628117; 12628118; 12628120; 12628121; 12628122; 12628123; 12628124; 12628125; 12628126; 12628127; 12628128; 12628129; 12628130; 12628131; 12628132; 12628133; 12628134; 12628135; 12628136; 12628137; 12628138; 12628139; 12628140; 12628141; 12628142; 12628143; 12628144; 12628145; 12628146; 12628147; 12628148; 12628149; 12628150; 12628151; 12628152; 12628153; 12628154; 12628155; 12628156; 12628157; 12628158; 12628159; 12628160; 12628161; 12628162; 12628163; 12628164; 12628165; 12628166; 12628167; 12628168; 12628169; 12628170; 12628171; 12628172; 12628173; 12628174; 12628175; 12628176; 12628177; 12628178; 12628179; 12628180; 12628182; 12628183; 12628184; 12628185; 12628186; 12628187; 12628188; 12628189; 12628190; 12628191; 12628192; 12628193; 12628194; 12628195; 12628196; 12628197; 12628198; 12628199; 12628200; 12628201; 12628202; 12628203; 12628204; 12628205; 12628206; 12628207; 12628208; 12628209; 12628210; 12628211; 12628212; 12628213; 12628214; 12628215; 12628216; 12628217; 12628218; 12628219; 12628220; 12628221; 12628222; 12628223; 12628224; 12628225; 12628226; 12628227; 12628228; 12628229; 12628230; 12628231; 12628232; 12628233; 12628234; 12628235; 12628236; 12628237; 12628238; 12628239; 12628240; 12628241; 12628242; 12628243; 12628244; 12628245; 12628246; 12628247; 12628248; 12628249; 12628250; 12628251; 12628252; 12628253; 12628254; 12628255; 12628256; 12628257; 12628258; 12628259; 12628260; 12628261; 12628262; 12628263; 12628264; 12628265; 12628266; 12628267; 12628268; 12628269; 12628270; 12628271; 12628272; 12628273; 12628274; 12628275; 12628276; 12628277; 12628278; 12628279; 12628280; 12628281; 12628282; 12628283; 12628284; 12628285; 12628286; 12628287; 12628288; 12628289; 12628290; 12628291; 12628292; 12628293; 12628294; 12628295; 12628296; 12628297; 12628298; 12628299; 12628300; 12628301; 12628302; 12628303; 12628304; 12628305; 12628306; 12628307; 12628308; 12628309; 12628310; 12628311; 12628312; 12628313; 12628314; 12628315; 12628316; 12628317; 12628318; 12628319; 12628320; 12628321; 12628322; 12628323; 12628324; 12628325; 12628326; 12628327; 12628328; 12628329; 12628330; 12628331; 12628332; 12628333; 12628334; 12628335; 12628336; 12628337; 12628338; 12628339; 12628340; 12628341; 12628342; 12628343; 12628344; 12628345; 12628346; 12628347; 12628348; 12628349; 12628350; 12628351; 12628352; 12628353; 12628354; 12628355; 12628356; 12628357; 12628358; 12628359; 12628360; 12628361; 12628362; 12628363; 12628364; 12628365; 12628366; 12628367; 12628368; 12628369; 12628370; 12628371; 12628372; 12628373; 12628374; 12628375; 12628376; 12628377; 12628378; 12628379; 12628380; 12628381; 12628382; 12628383; 12628384; 12628385; 12628386; 12628387; 12628388; 12628389; 12628390; 12628391; 12628392; 12628393; 12628394; 12628395; 12628396; 12628397; 12628398; 12628399; 12628400; 12628401; 12628402; 12628403; 12628404; 12628405; 12628406; 12628407; 12628408; 12628409; 12628410; 12628411; 12628412; 12628413; 12628414; 12628415; 12628416; 12628417; 12628418; 12628419; 12628420; 12628421; 12628422; 12628423; 12628424; 12628425; 12628426; 12628427; 12628428; 12628429; 12628430; 12628431; 12628432; 12628433; 12628434; 12628435; 12628436; 12628437; 12628438; 12628439; 12628440; 12628441; 12628442; 12628443; 12628444; 12628445; 12628446; 12628447; 12628448; 12628449; 12628450; 12628451; 12628452; 12628453; 12628454; 12628455; 12628456; 12628457; 12628458; 12628459; 12628460; 12628461; 12628462; 12628463; 12628464; 12628465; 12628466; 12628467; 12628468; 12628469; 12628470; 12628471; 12628472; 12628473; 12628474; 12628475; 12628476; 12628477; 12628478; 12628479; 12628480; 12628481; 12628482; 12628483; 12628484; 12628485; 12628486; 12628487; 12628488; 12628489; 12628490; 12628491; 12628492; 12628493; 12628494; 12628495; 12628496; 12628497; 12628498; 12628499; 12628500; 12628501; 12628502; 12628503; 12628504; 12628505; 12628506; 12628507; 12628508; 12628509; 12628510; 12628511; 12628512; 12628513; 12628514; 12628515; 12628516; 12628517; 12628518; 12628519; 12628520; 12628521; 12628522; 12628523; 12628524; 12628525; 12628526; 12628527; 12628528; 12628529; 12628530; 12628531; 12628532; 12628533; 12628534; 12628535; 12628536; 12628537; 12628538; 12628539; 12628540; 12628541; 12628542; 12628543; 12628544; 12628545; 12628546; 12628547; 12628548; 12628549; 12628550; 12628551; 12628552; 12628553; 12628554; 12628555; 12628556; 12628557; 12628558; 12628559; 12628560; 12628561; 12628562; 12628563; 12628564; 12628565; 12628566; 12628567; 12628568; 12628569; 12628570; 12628571; 12628572; 12628573; 12628574; 12628575; 12628576; 12628577; 12628578; 12628579; 12628580; 12628581; 12628582; 12628583; 12628584; 12628585; 12628586; 12628587; 12628588; 12628589; 12628590; 12628591; 12628592; 12628593; 12628594; 12628595; 12628596; 12628597; 12628598; 12628599; 12628600; 12628601; 12628602; 12628603; 12628604; 12628605; 12628606; 12628607; 12628608; 12628609; 12628610; 12628611; 12628612; 12628613; 12628614; 12628615; 12628616; 12628617; 12628618; 12628619; 12628620; 12628621; 12628622; 12628623; 12628624; 12628625; 12628626; 12628627; 12628628; 12628629; 12628630; 12628631; 12628632; 12628633; 12628634; 12628635; 12628636; 12628637; 12628638; 12628639; 12628640; 12628641; 12628642; 12628643; 12628644; 12628645; 12628646; 12628647; 12628648; 12628649; 12628650; 12628651; 12628652; 12628653; 12628654; 12628655; 12628656; 12628657; 12628658; 12628659; 12628660; 12628661; 12628662; 12628663; 12628664; 12628665; 12628666; 12628667; 12628668; 12628669; 12628670; 12628671; 12628672; 12628673; 12628674; 12628675; 12628676; 12628677; 12628678; 12628679; 12628680; 12628681; 12628682; 12628683; 12628684; 12628685; 12628686; 12628687; 12628688; 12628689; 12628690; 12628691; 12628692; 12628693; 12628694; 12628695; 12628696; 12628697; 12628698; 12628699; 12628700; 12628701; 12628702; 12628703; 12628704; 12628705; 12628706; 12628707; 12628708; 12628709; 12628710; 12628711; 12628712; 12628713; 12628714; 12628715; 12628716; 12628717; 12628718; 12628719; 12628720; 12628721; 12628722; 12628723; 12628724; 12628725; 12628726; 12628727; 12628728; 12628729; 12628730; 12628731; 12628732; 12628733; 12628734; 12628735; 12628736; 12628737; 12628738; 12628739; 12628740; 12628741; 12628742; 12628743; 12628744; 12628745; 12628746; 12628747; 12628748; 12628749; 12628750; 12628751; 12628752; 12753009; 12753010; 12753011; 12753012; 12753013; 12753014; 12753015; 12753016; 12753017; 12753018; 12753019; 12753020; 12753021; 12753022; 12753023; 12753024; 12753025; 12753026; 12753027; 12753028; 12753029; 12753030; 12753031; 12753032; 12753033; 12753034; 12753035; 12753036; 12753037; 12753038; 12753039; 12753040; 12753041; 12753042; 12753043; 12753044; 12753045; 12753046; 12753047; 12753048; 12753049; 12753050; 12753051; 12753052; 12753053; 12753054; 12753055; 12753056; 12753057; 12753058; 12753059; 12753060; 12753061; 12753062; 12753063; 12753064; 12753065; 12753066; 12753067; 12753068; 12753069; 12753070; 12753071; 12753072; 12753073; 12753074; 12753075; 12753076; 12753077; 12753078; 12753079; 12753080; 12753081; 12753082; 12753083; 12753084; 12753085; 12753086; 12753087; 12753088; 14064742; 14064743; 14064744; 14064745; 14064746; 14064747; 14064748; 14064749; 14064750; 14064751; 14064752; 14064753; 14064754; 14064755; 14064756; 14064757; 14064758; 14064759; 14064760; 14064761; 14064762; 14064763; 14064764; 14064765; 14064766; 14064767; 14064768; 14064769; 14064770; 14064771; 14064772; 14064773; 14064774; 14064775; 14064776; 24814429; 24814430; 24814431; 24814432; 24814433; 24814434; 24814435; 24814436; 24814437; 24814438; 24814439; 24814440; 24814441; 24814442; 24814443; 24814444; 24814445; 24814446; 24814447; 24814448; 24814449; 24814450; 24814451; 24814452; 24814453; 24814454; 24814455; 24814456; 24814457; 24814458; 24814459; 24814460; 24814461; 24814462; 24814463; 24814464; 24814465; 24814466; 24814467; 24814468; 24814469; 24814470; 24814471; 24814472; 24814473; 24814474; 24814475; 24814476; 24814477; 24814478; 24814479; 24814480; 24814481; 24814482; 24814483; 24814484; 24814485; 24814486; 24814487; 24814488; 24814489; 24814490; 24814491; 24814492; 24814493; 24814494; 24814495; 24814496; 24814497; 24814498; 24814499; 24814500; 24814501; 24814502; 24814503; 24814504; 24814505; 24814506; 24814507; 24814508; 24814509; 24814510; 24814511; 24814512; 24814513; 24814514; 24814515; 24814516; 24814517; 24814518; 24814519; 24814520; 24814521; 24814522; 24814523; 24814524; 24814525; 24814526; 24814527; 24814528; 24814529; 24814530; 24814531; 24814532; 24814533; 24814534; 24814535; 24814536; 24814537; 24814538; 24814539; 24814540; 24814541; 24814542; 24814543; 24814544; 24814545; 24814546; 24814547; 24814548; 24814549; 24814550; 24814551; 24814552; 24814553; 24814554; 24814555; 24814556; 24814557; 24814558; 24814559; 24814560; 24814561; 24814562; 24814563; 24814564; 24814565; 24814566; 24814567; 24814568; 24814569; 24814570; 24814571; 24814572; 24814573; 24814574; 24814575; 25440583; 25440584; 25440585; 25440586; 25440587; 25440588; 25440589; 25440590; 25440591; 25440592; 25440593; 25440594,SRP297414; SRP299689; SRP314565
33915597,,
33915882,,
33916078,,
33916325,,
33916592,,
33916826,,
33917080,,
33917289,,
33917612,,
33917779,,
33918470,,
33918403,,
33919392,,
33920489,,
33921461,13978492; 13978493; 13978494; 13978495; 13978496; 13978497; 13978498; 13978499; 13978500; 13978501; 13978502; 13978503; 13978504; 13978505; 13978506; 13978507; 13978508; 13978509; 13978510; 13978511; 13978512; 13978513; 13978514; 13978515; 13978516; 13978517; 13978518; 13978519; 13978520; 13978521; 13978522; 13978523; 13978524; 13978525; 13978526; 13978529; 13978530; 13978531; 13978532; 13978533; 13978534; 13978535; 13978536; 13978537; 13978538; 13978539; 13978540; 13978541; 13978542; 13978543; 13978544; 13978545; 13978546,SRP313703; SRP313705
33923536,,
33924899,,
33924956,,
33925464,,
33925895,,
33926459,,
33926078,,
33926541,,
33926918,,
33926920,,
33926938,,
33927264,,
33927895,,
33928076,,
33928209,,
33928266,,
33929332,,
33929776,,
33929864,,
33930088,,
33930309,11328679; 11328680; 11328681; 11328682; 11328683; 11328684; 11328685; 11328686; 11328687; 11328688; 11328689; 11328690; 11328691; 11328692; 11328693; 11328694; 11328695; 11328696; 11328697; 11328698; 11328699; 12906751; 12906752,SRP271239
33931472,,
33931465,,
33931649,,
33931740,12904789; 12904790; 12904791; 12904792; 12904793; 12904794; 12904795; 12904796; 12904797; 12904798; 12904799; 12904800; 12904801; 12904802; 12904803; 12904804; 12904805; 12904806; 12904807; 12904808; 12904809; 12904810; 12904811; 12904812; 12904813; 12904814; 12904815; 12904816; 12904817; 12904818,SRP301949
33931760,,
33932537,,
33933279,,
33933782,,
33933837,,
33934058,,
33934828,,
33935273,,
33936486,,
33936515,,
33937052,,
33937781,,
33937910,,
33938457,,
33938655,,
33938745,,
33939050,,
33939117,,
33939204,,
33939694,,
33940008,,
33940087,,
33941324,,
33941504,,
33941591,,
33941592,,
33941766,,
33941922,,
33941929,,
33942292,,
33942350,,
33944920,,
33945288,,
33945523,10249061; 10249062; 10249063; 10249064; 10249065; 10249066; 10249067; 10249068; 10249069; 10249070; 10249071; 10249072; 13869402; 13869403; 13869404; 13869405; 13869406,SRP251391; SRP312331
33945541,,
33945629,,
33946350,,
33946756,,
33946976,,
33947030,,
33947654,,
33947663,,
33947857,,
33947861,11894215; 11894216; 11894217; 11894218; 11894219; 11894220; 11894221; 11894222; 11894223; 11921092; 11921093; 11921094; 11921095; 11921096; 11921097; 11921098; 11921099; 11921100; 11921101; 11921102; 11921103; 11921104; 11921105; 11921703; 11921988; 11921989; 11921990; 11921991; 11921992; 11921993; 11921994; 11921995; 11921996; 11921997; 11921998; 11921999; 11922000; 11922001; 11922002; 11922003; 11922004; 11922005; 11922006; 11922007; 11922008; 11922009; 11922010; 11922011; 11922012; 11922013; 11922014; 11922015; 11922016; 11922017; 11922018; 11922019; 11922020; 11922021; 11922022; 11922023; 11922024; 11922025; 11922026; 11922027; 11922028; 11922029; 11922030; 11922031; 11922032; 11922033; 11922034; 11922035; 11922036; 11922037; 11922038; 11922039; 11922040; 11922041,SRP282565; SRP283434; SRP283454; SRP283998
33947938,,
33948386,,
33948563,,
33949367,,
33949592,,
33950553,12203536; 12203537; 12203538; 12203539; 12209596; 12209597; 12209598; 12209599; 12209600; 12209601; 12209602; 12209603; 12209604; 12209605; 12209606; 12209607,SRP288178; SRP288317
33950708,,
33950725,,
33951451,,
33951889,,
33952648,,
33953186,,
33953290,,
33953401,11591915; 11591916; 11591917; 11591918; 11591919; 11591920; 11591921; 11591922; 11591923; 11591924; 11591925; 11591926; 11591927; 11591928; 11591929; 11591930; 11591931; 11591932; 11591933; 11591934; 11591935; 11591936; 11591937; 11591938; 11591939; 11591940; 11591941; 11591942; 11591943; 11591944; 11591945; 11591946; 11591947; 11591948; 11591949; 11591950; 11591951; 11591952; 11591953; 11591954; 11591955; 11591956; 11591957; 11591958; 11591959; 11591960; 11591961; 11591962; 11591963; 11591964; 11591965; 11591966; 11591967; 11591968; 11591969; 11591970; 11591971; 11591972; 11591973; 11591974; 11591975; 11591976; 11591977; 11591978; 11591979; 11591980; 11591981; 11591982; 11591983; 11591984; 11591985; 11591986; 11591987; 11591988; 11591989; 11591990; 11591991; 11591992; 11591993; 11591994; 11591995; 11591996; 11591997; 11591998; 11591999; 11592000; 11592001; 11592002; 11592003; 11592004; 11592005; 11592006; 11592007; 11592008; 11592009; 11592010; 11592011; 11592012; 11592013; 11592014; 11592015; 11592016; 11592017; 11592018; 11592019; 11592020; 11592021; 12717293; 12717294; 12717295; 12717296; 12717297; 12717298; 12717299; 12717300; 12717301; 12717302; 12717303; 12717304; 12717305; 12717306; 12717307; 12717308; 12717309; 12717310; 12717311; 12717312; 12717313; 12717314; 12717315; 12717316; 12717317; 12717318; 12717319; 12717320; 12717321; 12717322; 12717323; 12717324; 12717325; 12717326; 12717327; 12717328; 12717329; 12717330; 12717331; 12717332; 12717333; 12717334; 12717335; 12717336; 12717337; 12717338; 12717339; 12717340; 12717341; 12717342; 12717343; 12717344; 12717345; 12717346; 12717347; 12717348; 12717349; 12717350; 12717351; 12717352; 12717353; 12717354; 14518089; 14518090; 14518091; 14518092; 14518093; 14518094; 14518095; 14518096,SRP276887
33953926,,
33956343,,
33957697,,
33957863,,
33958071,,
33958107,,
33958155,,
33958262,,
33958435,,
33958486,11911527; 11911528; 11911529; 11911530; 11911531; 11911532; 11911533; 11911534; 11911535; 11911536; 11911537; 11911538; 11911539; 11911540; 11911541; 11911542; 11911543,SRP282878
33958732,,
33958760,,
33958797,,
33958764,,
33959279,,
